Chain,Link,Via,Datetime,Summary,Full Content,Rating
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-hoa-hong,iPhone,2021-12-20 23:01:00,Highlands Coffee - Hoa Hồng,Chi nhánh này nằm ngay cạnh The Coffee House vòng xoay Trần Khắc Chân lun mà bị khuất nên nào giờ mình ko biết. Có cả hầm giữ xe lun nha. Không gian rộng rãi sáng sủa lắm. Lên lầu 1 còn rộng hơn nữa cơ. Mình order Phindi Choco - 39k (size S) nhân viên bảo có deal mua thêm nước suối chỉ 5k nữa mà mình ko mua. Có thể quẹt thẻ thanh toán nè. Ly này cũng bình thường thôi à. Mình thấy trong bộ 3 Phindi thì Phindi hạnh nhân là ngon nhất á. Ly trong hình là ly cá nhân của mình nha. Ko được giảm giá khi mang theo ly.,8.4
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-hoa-hong,iPhone,2021-07-15 01:25:00,Highlands Coffee - Hoa Hồng,ngon nhưng giá khá mắc ạ,7.4
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-hoa-hong,iPhone,2021-03-07 12:58:00,Ko hài lòng bảo vệ giữ xe,"Hình như là mới đổi bảo vệ a này trẻ mà làm viẹc ko có trách nhiệm còn ba gai với khách, khách đến hỏi xe để đâu ko trả lời để xe khách phơi nắng 20p ngoài đường ko dắt vô trong khi dât xe khách uông tại quán ra về.. đến lúc khách phải ra dắt xe vaog tự để vào bãi mới lại ghi số... đề nghị làm việc lại với a này ko chấp nhận dc",3.4
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-hoa-hong,Android,2020-08-22 15:50:00,Highlands coffe chi nhánh hoa hồng,"Quán khá đông khách mà sao trên đây ít review ghê 
Mình trở lại đây sau lần trc đi là hồi mùng 2 tết . cứ vài tháng là thèm highlands lại một lần . Anh bảo vệ cũng được nè ,nhân viên phục vụ ổn ,làm nhanh nhẹn.
Món yêu thích là trà thạch đào và freeze đá xay các loại, hôm nay chọn trà thạch đào sữa. Ly nhỏ vậy uống cũng được rồi",8.8
Highlands Coffee,https://www.foody.vn/ho-chi-minh/highlands-coffee-hoa-hong,MobileWeb,2020-03-18 20:29:00,Thêm 1 lần thất vọng !,"Ngày nào cũng uống HL nhưng hôm nay thật sự thất vọng..
Vẫn ăn ổ bánh mì như mọi khi nhưng hôm nay với ổ bánh lạnh tanh từ ngoài vào trong đặc biệt là nhân bánh cá ngừ rất tanh. Hỏi nhân viên thì được câu tl “ nhân cá ngừ được bảo quản lạnh như vậy đó c “ ...minhf nhờ Liền các bạn ấy làm nóng thì đợi 15p sau cũng không thấy hồi âm cho đến khi mình ra hỏi thì bạn mới lôi từ lò vi sóng ra ... bánh mì bỏ vào lò vi sóng quay xong thì 10p thôi nó đơ hơn cục đá lấy gì ăn ! 
Mùa dịch thì quán vắng thế nào còn vậy ...",3.8
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2022-01-07 15:10:00,Starbucks Coffee - Pandora City,"Chi nhánh này nhỏ và hơi bí. Nước uống thì ở đâu cũng vậy nè, oke 👍🏻
@t4_eattheworld",7.0
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Android,2020-10-20 19:04:00,Starbucks Coffee - Pandora City,"Nhân viên phục vụ tốt , quán khá đẹp",9.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Android,2020-03-26 22:36:00,Starbucks Coffee - Pandora City,"Món mới ko hề ngon nha quán. Nhạt nhẽo, ko béo, ko mùi vị gì đặt biệt hết.",3.8
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2020-03-14 04:07:00,Ngon.,"Mình ít đi Starbuck này lắm, mặc dù nó gần nhà mình lắm đi chừng 10’ thôi, nhưng chỗ này hơi tối khó mà ngồi học bài được, nhưng lâu lâu hẹn bạn ra tán gẫu một chút cũng ok. Gửi xe ở đối diện có nhân viên đưa thẻ giữ xe đàng hoàng. Nhân viên order cũng nhiệt tình dễ thương. Mình gọi mocha đá xay, lâu lâu thử mocha uống thấy cũng được nè, uống đậm đà vừa thơm mùi cà phê vừa thơm mùi chocolate nữa, lớp kem ở trên béo béo uống khá là ổn nha. Mình có gọi thêm cái bánh nhưng chắc cận date nên hơi khô.",7.0
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Android,2020-03-13 17:10:00,Tối muộn cùng patiso bacon phô mai & hot chocolate ☕,"Đi dự cái event sau giờ làm về cũng trễ nên đói meo mốc, không nghĩ ra ăn gì tạt qua SB lúc 9h30 luôn. Nhân viên dễ thương, siêu nhiệt tình, tư vấn món và báo rõ khoảng 15 phút nữa quán dọn nên khách ngồi thêm 15p thôi. Bánh được làm nóng lại nhanh, nhân đầy và chất lượng, thịt xông khói ngon, cheese báo, vỏ bánh ngàn lớp thơm tuyệt vời (ăn không cũng tuyệt luôn).
Quán dễ thương nhưng đèn hơi yếu, background đẹp nhưng máy mình cùi qá lên không đẹp lắm. Hot choc kem mẫu ly giấy đẹp, mượt mà, mang đi tiện lắm luôn!
Đặc biệt: lớp whipping cream ở đây cho đầy ắp mà cực kỳ chất lượng luôn!
Điểm trừ: view hơi chán và mặt kính bên ngoài (nhìn từ trong ra) hơi bụi. Ngồi gần tủ BST ly mà còn thấy mê 😆",7.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2020-03-12 03:37:00,Nhân viên nhiệt tình.,"Mình đến đổi mã free drink được tặng cho thành viên vàng. Đã lâu mới quay lại Pandora, mọi thứ giờ trông khá chán. Starbucks nằm ngay phía ngoài mặt tiền đường luôn rất dễ tìm. Mà không gian bên trong rất nhỏ, chắc đây là chi nhánh nhỏ nhất quá, mình đi buổi tối nên trông hơi chán nữa. Mình hỏi nhân viên 1 chút thắc mắc về cafe thì được bạn nhân viên giải thích tận tình lắm. Lần này mình chọn Java Chip ôi ly này siêu ngon lun! Nó là socola đá xay chung với 1 chút cafe mà nó cực kì đậm đặc, đậm hơn cả ly Choco nữa. Ai mà thích uống đậm đậm như mình thì phải thử ly này nha.",7.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Android,2020-03-08 23:44:00,Ăn khuya take away & combo 08/03 🌺,"Hôm nay SB có km mua 1 tặng 1 cho xoài với việt quất, kiểu đá xay nên hình như là smoothies mà mình cũng quên hỏi. Đến tầm 9h50 nên quán cũng cb nghỉ, sau mình có một nhóm order 300k xin ngồi lại nhưng nhân viên có báo chỉ nhận take away.
Mình gọi 2 ly nước trong promotion women's day, thêm 1 bánh tuna melt sandwich nữa, được nhân viên làm nóng lại giùm cũng không phải đợi lâu. Bánh ngon, hơi to nên nhà mình 2 người ăn mới hết. Nước ngon, vị trái cây healthy cho mùa Corona, có khuyến mãi nữa hết ý. Bịch giấy mang về và họa tiết trên ly nhựa đều là spring collection mình rất thích luôn, nhìn tinh tế xỉu. Mua về có thể đậu xe ngay mặt trước quán, có chú bảo vệ ngồi canh lối cửa vô nhưng hiền, không khó chịu nè.
Quán lúc mình đến chỉ có 3 bạn nhân viên nam thôi mà nice, nhiệt tình, thân thiện lắm! Tối lên đèn hơi mờ ảo, có vẻ chụp không đẹp nên tối mình lười ghé store Pandora nếu ngồi lại nè! Total bill của mình hết có 165K thôi, không mắc nếu tính giá trong brand đâu.",7.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2020-02-16 18:24:00,Starbucks Coffee - Pandora City,"📍Vị trí: nằm ở tầng trệt của Pandora City, ngay mặt tiền luôn nên cũng dễ thấy.
🛵 Gửi xe: ngay trước quán luôn nha, không cần phải xuống hầm gửi. 
🏡 Không gian: chi nhánh này khá là nhỏ, hẹp, chỉ tầm chục bộ bàn ghế thôi, decor cũng đơn giản thôi, chi nhánh này thấy cứ tối tối sao đó bởi đèn màu vàng, trông không có được sáng sủa cho lắm. 
👫 Nhân viên: vui vẻ, dễ thương lắm nè. Tư vấn bánh này nọ nhiệt tình lắm. Còn rất là chủ động trong việc bảo vệ môi trường nha, chủ động hỏi mình dùng lại hay mang đi để làm trong ly thuỷ tinh. 
🥤 Thức uống: mình order Iced Okinawa Brown Sugar Latte size Tall. Nghe tới đường nâu thì nghĩ cũng bình thường thôi. Tuy nhiên mình thấy món này khá là ngon, rất hợp với đứa hảo ngọt như mình. Phần Latte thì màu có vẻ đậm hơn món ADL. Còn whipping cream có sốt bên trên như là caramel béo béo ngọt ngọt. Ngon xĩu luôn. 
💰 Giá cả: 85k",7.6
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Android,2019-12-08 00:04:00,Hot chocolate signature with Xmas papercup,"Tự nhiên nổi hứng thèm SB, mà lại muốn order dàn menu Peppermint có PPM Mocha gì đó bữa thử rất ngon nên mò lên Now mà ko có món đó. Cuối cùng vẫn trung thành vs hot chocolate signature size nhỏ của SB. Có note dùng whipping cream nhưng ko biết sao lần này lại ko có hay do quán cho take away ko kem ko rõ nữa. Ly Xmas xinh, có đồ khuấy nhựa hình Noel cũng xinh xinh nên ko vứt mà giữ để lại vì tiếc. Store này thid gần nhà và tiện order, ngồi lại hơi chán vì view ko đặc sắc lắm vs hơi vắng 😂",7.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,Web,2019-10-18 14:02:00,Nắp đậy của ly take away lỏng lẻo,"Lần sinh nhật bạn mình (26/9), mình có đến Starbuck Pandora city mua 2 ly cà phê không đá, đầy ly, size L (vị caremel macchiato thì phải). Không hiểu sao lần trước đó mình mua 2 ly khác cũng không đá đầy ly size L (vị latte hay mocha mình ko nhớ) ở chi nhánh quận 5 thì được cho 2 ly giấy trắng có nắp đậy rất lịch sự, kín và chắc chắn. Lần này mình mua bên Pandora thì được nhân viên cho cà phê vào 2 ly nhựa trong với nắp đậy hình bán cầu. Nắp dạng này có 1 lỗ rất là to ở giữa, lúc máng vào móc trên xe máy để mang đi thì bị văng nước ra tứ tung, rất là phí phạm. Trong khi mình đã nói trước với nhân viên là mình mua mang về rồi. 

Tại sao cùng 1 mức giá 200k (cho 2 ly), cùng dung tích và kích cỡ, thì ở chi nhánh quận 5 và Pandora lại có cách bảo quản và phục vụ nước khác nhau vậy ạ?",5.8
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2019-05-16 21:20:00,❤️MÓN NƯỚC CỦA STARBUCK KHIẾN MÌNH HÀI LÒNG NHẤT❤️,"Starbuck đó giờ là thương hiệu mà ai cũng biết mặc dù giá chát nhưng chất lượng cũng cao nên không có gì để chê cả. Tuy nhiên có mấy lần các món làm mình không hài lòng lắm thì nay mình gọi đại do thích cafe thì trúng món tủ luôn ^^
.
🍯🍯🍯CARAMEL FRAPPUCINO (V): 106k
Kem siêu mịn siêu ngon. Sốt caramel ở trên cũng nhiều nữa. Nước phía dưới là cafe caramel đá xay độ ngọt vừa phải rất dễ uống. Thậm chí là gây nghiện luôn đó chời ơi . Nói chung là best best best !!!
.
☕️☕️☕️ ESPRESSO FRAPUCINO (T): 90k
Ly này cafe đậm hơn nhưng không quá đắng. Đối với một đứa mê coffee như mình thì cái này quá đỉnh ^^ Còn bạn nào không ưng cafe thì cũng yên tâm tại không quá đắng đâu vẫn có độ ngọt nhé ! 
.
❤️❤️❤️Nói tóm lại là 2 món này thật sự ngon lắm! Tuy nó bình thường không có gì đặc biết nhưng lại đỉnh phải biết ^^ Các CN khác mình không biết nhưng CN Starbucks ở Pandora Trường Chinh pha rất hợp ý mình ^^ Đây là 2 sự lựa chọn rất tốt khi bạn tới Starbucks đóa nên hãy save lại nhé ~ 
__________
🚫XEM THÊM REVIEW TẠI INSTAGRAM THEO DÕI @EATWITHCHEESIE
🚫🚫LẤY ẢNH VUI LÒNG CMT CHO MÌNH VÀ GHI NGUỒN. XIN CẢM ƠN!",9.4
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2019-01-01 19:21:00,Starbucks Coffee - Pandora City,"Mình ghé quán để học bài, vì quán luôn trong trạng thái yên tĩnh dù đông khách. Quán nằm tầng trệt Pandora nhưng chỉ có cửa vào ở bên ngoài, không có cửa vào từ bên trong toà nhà nên vài ba lần đầu ghé, mình cũng không nhớ để vào quán, chỉ lúc đi về mới thấy ở bên ngoài.
Mình chọn món Red velvet muffin, mình có thể ăn lạnh hoặc hâm nóng. Mình chọn ăn lạnh vì như thế sẽ sẽ ngon hơn, đối với mình là vậy. Bánh có vị ngọt, có nhân hay là có trái cây khô ngọt bên trong bánh nhưng mình không biết là vị gì, nhưng ăn rất ngon, làm bánh không bị ngán vì vị ngọt. Trên bánh có chocolate trắng tô điểm cho bánh thêm xinh.
Mình điều mình thích ở Starbuck là nhân viên luôn trong trạng thái vui tươi làm mình luôn cảm thấy thoải mái ghi ghé đây. Nhân viên phục vụ dễ thương và tận tình, mình hỏi và được đáp rất hài lòng. Good.",8.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2018-09-05 22:02:00,Starbucks Coffee - Pandora City,"Phong cách phục vụ của starbucks thì phải phải bàn. Không gian rộng, ngay mặt trước Pandora. Thích nhất green tea latte thôi. Sẽ ủng hộ dài dài.",8.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2018-06-11 15:42:00,Starbucks Coffee - Pandora City,"Ấn tượng đầu tiên khi đến đây chính là tìm không ra lối vào 🙄 nhìn phía xa thấy biển Starbucks nhưng xuống hầm gửi xe xong lên lại mất tiêu 😭biển treo cao quá đi ngang hong để ý thế là phải vòng lại tìm. Mình có order cốc trà xanh vị khá ngon, kem béo, đá mịn mát nhưng tiếc là k có thạch. Nhân viên phục vụ tốt và điểm trừ siêu siêu lớn cho Starbucks là phải đi xin pass wifi liên tục -_-",7.2
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2018-06-08 11:51:00,Starbucks Coffee - Pandora City,"Phục vụ chuẩn, chỗ ngồi hạn chế.",7.8
Starbucks Coffee,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,iPhone,2018-05-14 20:27:00,Starbucks Coffee - Pandora City,"- Mango Mango Frappuccino so với Tea-ramisu và Midnight Mocha thì loại này kém hơn. Ở dưới là thạch xoài, trên là lớp cream nhưng ly này mình cảm thấy vị nó cứ lưng lửng thế nào, không nghe được mùi xoài mà lớp kem cũng không ngọt, không béo, cứ nhạt nhạt thế nào ấy, nói chung rất bình thường không có gì nổi trội.
- Creme Brulee thì quá ngon, quá đỉnh rồi không còn gì để bàn.
- Bánh Starbucks Cheesecake gì đó thì béo cực kỳ luôn, mình khuyên hai người ăn một cái là vừa.",8.4
